full_id,highway,name,oneway,surface,maxspeed,lanes,length
w25974278,residential,Via Nizza,yes,,,"1",143.616009874792383
w25974304,residential,Via Giacomo Leopardi,no,,,"1",143.689055433273211
w25974306,residential,Via Giuseppe Signorile,no,,,"1",115.371404899789738
w25974324,residential,w25974324,no,asphalt,,"1",80.840088131068569
w25974327,residential,Via Pacuvia Marco,no,asphalt,,"1",61.711663245230291
w25974328,residential,Via Pitagora,no,asphalt,,"1",156.596704281990839
w25974344,residential,Traversa di Via Bari,no,,,"1",146.394053311723894
w25974596,tertiary,w25974596,yes,,,"1",33.409156541794189
w25975076,tertiary,Strada Complanare Ovest,yes,asphalt,,"1",43.333216729733294
w25978077,unclassified,Via Virgilio,no,,,"1",184.322508358217050
w25978182,tertiary,Via Coppa di Bari,yes,asphalt,,"1",46.612431150145930
w25978269,residential,Via Antonio Fenicia,no,,,"1",302.741543738576979
w25978305,residential,w25978305,no,,,"1",177.720197313072191
w25978306,residential,w25978306,no,,,"1",192.342859698952509
w25980043,residential,Via De Pinedo,yes,,,"1",83.538003134144788
w25980066,residential,Strada Porticello,no,asphalt,,"2",247.330126817854932
w25980102,residential,Via Luigi Colonna,yes,,,"1",77.124624387656752
w25980178,residential,Strada Porticello,no,asphalt,,"2",229.148358955297567
w25980193,tertiary,Via Scizze,no,asphalt,,"2",172.420614172338105
w25980199,residential,Strada Porticello,no,asphalt,,"2",43.601522843946647
w25980254,residential,Strada Porticello,no,asphalt,,"2",302.269992097755562
w25980264,residential,Strada Porticello,no,asphalt,,"2",223.613898086240454
w25980284,residential,Strada Porticello,no,asphalt,,"2",122.267286004863792
w25980287,residential,Seconda Traversa Strada detta della Marina,no,asphalt,,"2",570.037701192310465
w25980337,tertiary,Strada Complanare Ovest,yes,asphalt,,"1",50.911486214241727
w25980342,tertiary,Strada Complanare Ovest,yes,asphalt,,"1",34.944961948915058
w25980354,trunk_link,w25980354,yes,,"40","1",46.956062997110720
w25980355,trunk_link,w25980355,yes,,"40","1",57.062889912094676
w26001577,tertiary,Via Morelli e Salvati,no,asphalt,,"2",502.666524874306049
w26024555,trunk_link,Via Bari,yes,,,"1",115.234705973743900
w26085211,residential,Via Cristoforo Colombo,yes,,,"1",117.637758313970551
w26085232,residential,Via San Nicola,yes,,,"1",96.803955413852265
w26085233,residential,w26085233,yes,,,"1",45.811971933625550
w26085253,residential,Via Istria,yes,,,"1",80.744312594933163
w26085262,residential,Via Lama Giotta,no,,,"1",155.172409339907830
w27201913,residential,Via Andrea Costa,no,,,"1",92.245563192391884
w27202316,residential,Via Nicola Bavaro,yes,,,"1",197.608871866229464
w27237018,unclassified,Strada Vassallo,yes,,,"1",870.899305722079248
w27237023,unclassified,Strada Vassallo,yes,,,"1",294.191003463072946
w27237138,residential,w27237138,no,,,"1",216.801292506799712
w27237139,residential,w27237139,no,,,"1",72.276477846143962
w27237141,residential,w27237141,no,,,"1",123.746229680169350
w27237156,track,w27237156,no,,,"1",404.877698573471775
w27249383,unclassified,w27249383,no,,,"1",56.769747456087835
w27249415,service,w27249415,no,,,"1",266.912712168317057
w27296327,trunk_link,w27296327,yes,,"40","1",174.729823854599857
w27296963,residential,Strada Porticello,yes,asphalt,,"2",94.019334556068856
w27297432,trunk_link,w27297432,yes,,"40","1",195.336396850486693
w27297506,service,w27297506,yes,asphalt,,"1",170.770739454461022
w27297556,service,w27297556,yes,asphalt,,"1",183.669949482874841
w27376173,trunk,Strada Statale 16 Adriatica,yes,asphalt,"80","2",123.760503083541266
w27376452,primary_link,Via Giovanni Gentile,no,asphalt,"80","2",17.352462599368295
w27378274,trunk_link,w27378274,yes,,"40","1",89.959452011750059
w27378275,trunk_link,w27378275,yes,,"40","1",257.559051512016367
w27378276,residential,Via Arturo Toscanini,no,asphalt,,"1",375.219690015979324
w27523145,residential,Via Guido Dorso,yes,,,"1",272.105686162603888
w27523152,secondary,Via Giovanni Amendola,yes,,,"1",78.077881222360773
w27534029,secondary,Via Mario Pagano,yes,,,"1",270.785494911943488
w27534046,service,w27534046,yes,,"30","1",91.812989828118660
w27534098,residential,I Traversa Brigata Regina,no,,,"1",79.760653635134659
w27534126,tertiary,Via Francesco Portoghese,no,asphalt,,"1",567.369422605688214
w27534134,tertiary,Viale Vittorio Emanuele Orlando,yes,asphalt,,"1",262.139053114656008
w27534136,residential,w27534136,no,,,"1",81.327719788190294
w27534349,residential,Via Giorgio Skanderbeg Castriota,yes,,,"1",323.427345049263806
w27534355,residential,Via Mogadiscio,yes,,,"1",231.611131085221984
w27534356,residential,Via Guglielmo Marconi,yes,asphalt,,"1",195.230204753831259
w27534374,residential,Via Massaua,no,,,"1",385.948480818376311
w27534386,residential,Via Tripoli,yes,,,"1",345.304978903595554
w27534469,residential,Stradella Cipparoli,no,,,"1",308.313220841369457
w27534471,residential,Stradella Cipparoli,no,asphalt,,"1",83.511627026352045
w27534567,trunk_link,w27534567,yes,,"40","1",65.917265723387999
w27534576,tertiary,w27534576,yes,,,"1",82.162060983086050
w27534583,residential,Via Lorenzo Perosi,yes,asphalt,,"1",431.947665498054107
w27534607,residential,Traversa 36 Lungomare IX Maggio,yes,,,"1",297.162414265361122
w27534610,residential,Via Vincenzo Bellezza,yes,,,"1",448.681503902906286
w27534611,residential,Strada Tomasicchio,yes,asphalt,,"1",167.574738136698073
w27534619,residential,Via Domenico Cimarosa,yes,,,"1",413.364764668670375
w27534620,unclassified,Via Vittorio Bodini,no,asphalt,,"1",153.070942466199824
w27534621,unclassified,Via Teodoro,no,asphalt,,"1",152.806545676620658
w27534622,residential,Via Riccardo Zandonai,yes,asphalt,,"1",273.408581780204258
w27534632,residential,Via Claudio Monteverdi,no,,,"1",115.387905115480052
w27534698,residential,w27534698,no,,,"1",146.009324718772177
w27534703,residential,w27534703,no,,,"1",39.172946605466691
w27534704,residential,Via Semerari,no,,,"1",116.162728604889793
w27534750,unclassified,w27534750,yes,,,"1",15.859671682275362
w27534756,residential,w27534756,no,,,"1",148.240434958555767
w27534765,residential,Via Pasquale Romito,no,,,"1",245.265478591316423
w27535269,tertiary,w27535269,yes,asphalt,,"1",58.426647933677096
w27535274,trunk_link,w27535274,yes,,"40","1",128.565919492740250
w27535284,trunk,Strada Statale 16 Adriatica,yes,asphalt,"90","2",100.374465619925260
w27535287,trunk,Strada Statale 16 Adriatica,yes,asphalt,"90","2",91.066873758421551
w27535288,trunk,Strada Statale 16 Adriatica,yes,asphalt,"90","2",170.042502421781762
w27535300,tertiary,w27535300,no,asphalt,,"1",232.659920227990767
w27535302,trunk_link,w27535302,yes,,"40","1",115.140248806455489
w27535305,trunk_link,w27535305,yes,,"40","1",217.429447276401305
w27535526,secondary,Via Napoli,yes,asphalt,,"1",243.026052819386337
w27535544,service,w27535544,no,,,"1",171.383629672107475
w27535546,trunk_link,w27535546,yes,,"40","1",56.983403648295521
w27535585,trunk,Strada Statale 16 Adriatica,yes,asphalt,"90","2",164.526466153116814
w27535603,trunk,Tangenziale di Bari,yes,asphalt,"90","3",1394.869182990808440
w27535609,trunk,Tangenziale di Bari,yes,asphalt,"90","2",107.939899292003133
w27535688,secondary,Via Napoli,no,asphalt,,"1",587.547025942115056
w27535805,unclassified,1° Traversa Ottorino Respighi,no,,,"1",66.894796748093000
w27535841,trunk,Tangenziale di Bari,yes,asphalt,"90","3",787.513337752329676
w27536239,track,w27536239,no,,,"1",803.655857152093176
w27674135,secondary,Corso Trieste,yes,asphalt,,"1",471.184829608301982
w27674602,trunk_link,w27674602,yes,,"40","1",35.248216287054447
w27674603,secondary,SP 60 dir. Triggiano,yes,asphalt,,"1",13.052481558607592
w27703542,tertiary,Via Giulio Petroni,no,,,"1",315.890738091229878
w27703553,residential,Via Vaccarella,yes,,,"1",18.560478413344626
w27810744,tertiary,Strada Santa Caterina,yes,asphalt,,"1",29.984636558339467
w27810746,unclassified,Strada San Giorgio Martire,yes,asphalt,,"1",48.587995249560635
w27810832,trunk,Via Bitritto,yes,asphalt,"90","2",201.652929491718794
w27893634,service,w27893634,no,,,"1",3.276790853239518
w27917541,residential,Piazza Aldo Moro,yes,asphalt,,"1",32.333408938636076
w27917550,residential,Via Bianchi Menotti,no,,,"1",81.676385826209838
w27917553,residential,Largo Ignazio Ciaia,yes,asphalt,,"1",70.819539103780784
w27917556,residential,Largo Ignazio Ciaia,yes,asphalt,,"1",71.272858901863771
w28061376,service,w28061376,yes,asphalt,"30","4",720.457931584975881
w28061384,service,w28061384,yes,,"30","1",27.997080441569068
w28061387,service,w28061387,yes,asphalt,"30","1",26.023029037376240
w28061388,residential,Piazza Giuseppe Massari,no,asphalt,,"1",187.578657492986338
w28061391,trunk_link,Strada Statale 100 di Gioia del Colle (Bari - Taranto),yes,,,"1",158.317343358562283
w28061396,trunk_link,Strada Statale 100 di Gioia del Colle (Bari - Taranto),yes,asphalt,,"1",192.525124383631663
w28082672,secondary_link,w28082672,yes,asphalt,"40","1",100.933962844352664
w28082673,trunk_link,Strada Statale 100 di Gioia del Colle (Bari - Taranto),yes,asphalt,"40","1",89.247610463649565
w28111040,unclassified,Strada vicinale Torre di Mizzo,no,,,"1",298.747750113868790
w28111105,trunk_link,Strada Statale 100 di Gioia del Colle (Bari - Taranto),yes,,"40","1",87.727683944178381
w28111171,trunk_link,w28111171,yes,,"40","1",112.073387882788566
w28158033,trunk_link,w28158033,yes,,"40","1",94.017525180772623
w28278208,service,w28278208,yes,,,"1",221.456556499794203
w28278926,track,Strada Vicinale Chiusello,no,,,"1",113.686931955873803
w28278941,track,w28278941,no,,,"1",1796.409667837475581
w28279063,residential,Via Luigi Zuppetta,yes,asphalt,,"1",105.479361553962477
w28279077,residential,Piazza Aldo Moro,yes,asphalt,,"1",63.145033063202654
w28279126,tertiary_link,w28279126,yes,,,"1",89.935156817131215
w28279138,tertiary,Viale Luigi De Laurentis,yes,asphalt,,"1",559.328298677819816
w28279168,secondary,Raccordo Giuseppe Rossi - Tondo di Carbonara,yes,asphalt,"50","2",199.617684552833140
w28279199,tertiary,Strada Torre Bella,no,,,"1",11.257198256853563
w28279215,secondary,w28279215,yes,,,"1",45.625417133845424
w28279221,tertiary_link,w28279221,yes,,,"1",94.128668114852800
w28279253,secondary,w28279253,yes,,,"1",229.059874010122257
w28279262,secondary_link,Viale Nicola Vernola,yes,,,"1",378.800073150282230
w28293359,unclassified,w28293359,yes,,,"1",613.256173029614274
w28293360,unclassified,w28293360,no,,,"1",249.293035047820212
w28293646,service,w28293646,no,,,"1",122.230907762416422
w28293648,service,w28293648,no,,,"1",143.646652528109314
w28293650,service,w28293650,yes,,,"1",228.702049517052842
w28293651,service,w28293651,no,,,"1",38.840819555121882
w28293652,service,w28293652,no,,,"1",152.621743260967889
w28293653,secondary,w28293653,yes,,,"1",44.236863230732496
w28306232,residential,Via Macallè,no,,,"1",70.499435623303839
w28306374,tertiary,Via Dogali,no,asphalt,,"1",97.815669937472052
w28306457,residential,Via Tripoli,yes,,,"1",108.141662206973365
w28306844,residential,Via XXIV Maggio,no,,,"1",46.751343359531688
w28306854,residential,Via Gaeta,no,,,"1",51.584332126878806
w28306954,residential,Via Vittorio Positano,yes,,,"1",232.920077009573362
w28306962,residential,Via Fontana Nuova,no,,,"1",64.203914072588489
w28306970,residential,Via dei Trulli,no,,,"1",789.421126994955102
w28416408,secondary,Via Giovanni Amendola,yes,,,"2",27.577631671794549
w28416410,residential,Via Ottavio Tupputi,no,,,"1",328.840984293250699
w28487847,trunk_link,w28487847,no,,"40","2",61.387452475618304
w28487848,trunk_link,Strada Statale 100 di Gioia del Colle (Bari - Taranto),yes,,"40","1",85.603724207697525
w28487851,trunk,Tangenziale di Bari,yes,asphalt,"90","3",47.174036966946510
w28487852,trunk,Tangenziale di Bari,yes,asphalt,"90","3",158.400609217377763
w28487854,trunk,Tangenziale di Bari,yes,asphalt,"90","3",780.183432648360849
w28487855,trunk,Tangenziale di Bari,yes,asphalt,"90","3",79.575076172607623
w28488205,trunk_link,Strada Statale 100 di Gioia del Colle (Bari - Taranto),yes,,"40","1",55.830696390267590
w28488427,service,w28488427,yes,,,"1",70.857657318519372
w28510831,trunk_link,w28510831,yes,,"40","1",330.144784164985367
w28510992,trunk_link,Tangenziale di Bari,yes,,"40","1",54.322536711891431
w28510993,trunk_link,w28510993,yes,,"40","1",360.091627715450954
w28510994,trunk_link,w28510994,yes,,"40","1",21.200042536591305
w28528519,unclassified,Via Conte Giusso,yes,,,"2",39.619812372624025
w28684906,trunk_link,w28684906,yes,asphalt,,"1",145.707494494802120
w28684907,primary,w28684907,yes,,"90","2",44.015858452906848
w28684909,primary,Via Bitritto,yes,,,"1",196.372030232731333
w28685896,secondary,Strada Torrebella,yes,,,"2",342.484735422123492
w28685919,primary,Strada Statale 96,yes,,"60","2",1032.932285349728545
w28693767,unclassified,Strada Comunale Torre Tresca,no,,,"1",1750.748336444283723
w28717584,service,w28717584,no,,,"1",867.888685360986301
w28717588,service,w28717588,no,,,"1",293.321023215350351
w28717591,service,w28717591,no,,,"1",305.121932518183144
w28717595,service,w28717595,no,,,"1",251.632528643985722
w28717599,service,w28717599,no,,,"1",50.671066537252464
w28717604,service,w28717604,no,,,"1",39.091992238555235
w28717607,service,w28717607,no,,,"1",327.908363374009980
w28717610,service,w28717610,no,,,"1",288.641561588888351
w28717624,service,w28717624,no,,,"1",253.809860600994398
w28717627,service,w28717627,no,,,"1",218.664484999944477
w28717630,service,w28717630,no,,,"1",181.400684759152114
w28717632,service,w28717632,no,,,"1",140.396775950244091
w28717635,service,w28717635,no,,,"1",108.553243064230088
w28717638,service,w28717638,no,,,"1",70.862041012337130
w28717658,service,w28717658,no,,,"1",28.567253404056373
w28717665,service,w28717665,no,,,"1",30.716517758326965
w28717667,service,w28717667,no,,,"1",29.395521850970024
w28717670,service,w28717670,no,,,"1",25.205933686720936
w28717793,service,w28717793,no,,,"1",60.006097143780472
w28717828,service,w28717828,no,,,"1",435.997778983456385
w28717834,service,w28717834,no,,,"1",586.151436949751883
w28717846,secondary,Via Floriano Ludwig,no,asphalt,"50","1",229.240067495832335
w28717869,secondary,w28717869,yes,,,"1",37.612820440422794
w28718193,secondary,Strada Provinciale Modugno - Carbonara,yes,asphalt,,"2",1333.238929123408298
w28724319,trunk_link,w28724319,yes,,"40","1",190.426798313034453
w28724322,trunk_link,w28724322,yes,,"40","1",82.644075357723750
w28762710,tertiary,Largo Paolo Danese,yes,asphalt,"30","1",66.961507183141720
w28762740,residential,Via Arpad Weisz,no,,,"1",506.106263817182594
w28790794,tertiary,Strada Santa Caterina,yes,asphalt,,"1",52.024238461626091
w28790795,tertiary,Strada Santa Caterina,yes,asphalt,"50","1",81.268424683476624
w28790797,tertiary,Strada Santa Caterina,yes,asphalt,,"1",78.970179228469817
w28790798,tertiary,Strada Santa Caterina,yes,asphalt,,"1",105.941849524074428
w28790799,tertiary,Strada Santa Caterina,yes,asphalt,"50","2",314.870019230085404
w28790800,unclassified,w28790800,yes,asphalt,,"1",99.635988880094544
w28790801,tertiary,Strada Santa Caterina,no,asphalt,,"2",307.856065345251238
w28791147,residential,Viale Louis Pasteur,yes,asphalt,,"1",293.995900640659556
w28791151,secondary,Via Giuseppe Sangiorgi,yes,asphalt,,"2",101.602801263652395
w28791162,secondary,Strada San Giorgio Martire,no,,,"2",55.039769810635356
w28791561,secondary,Via Michele Cifarelli,no,asphalt,,"1",571.177795910949612
w28791563,service,Sottovia Luigi di Savoia,no,,,"1",43.510273400951618
w28791564,secondary,Sottovia Luigi di Savoia,no,,,"1",34.788631383324201
w28791730,secondary,w28791730,no,,,"1",35.845740531835609
w28792009,trunk_link,w28792009,yes,,"40","1",54.107060335690107
w28792016,trunk,Strada Statale 16 Adriatica,yes,asphalt,"90","2",70.358038089087373
w28792017,trunk,Strada Statale 16 Adriatica,yes,asphalt,"90","2",137.827584721956157
w28792019,trunk,Strada Statale 16 Adriatica,yes,asphalt,"90","2",247.340810285549736
w28792020,trunk,Strada Statale 16 Adriatica,yes,asphalt,"90","2",332.949740426373467
w28792021,trunk_link,w28792021,yes,,"40","1",89.163634070704603
w28792052,trunk,Strada Statale 16 Adriatica,yes,asphalt,"90","2",111.740476352014326
w28792053,trunk,Strada Statale 16 Adriatica,yes,asphalt,"90","2",31.909753550893196
w28792055,trunk,Strada Statale 16 Adriatica,yes,asphalt,"90","2",34.408227634932430
w28792175,tertiary,Strada Complanare,no,,,"1",64.203263096975135
w28792176,tertiary,Strada Complanare,no,,,"1",7.689624795577892
w28792608,trunk,Tangenziale di Bari,yes,asphalt,"90","3",27.127112027374700
w28792609,demolished,Tangenziale di Bari,yes,asphalt,"90","3",1122.526975001696428
w28792610,trunk,Tangenziale di Bari,yes,asphalt,"90","3",290.983898953262724
w28792611,demolished,Tangenziale di Bari,yes,asphalt,"90","3",1093.692499815645078
w28796821,tertiary,Strada Torre Tresca,no,asphalt,,"1",164.917536150163357
w28796829,unclassified,Strada vicinale San Giorgio Martire,no,,,"1",33.178694054114949
w28796830,unclassified,Strada vicinale San Giorgio Martire,no,,,"1",1825.196334141912985
w28883664,secondary,Complanare Ovest,yes,,,"1",49.199891373866592
w28883666,secondary,Strada Statale Bari - Gioia del Colle,yes,,,"1",102.019867862474570
